S.No,study_id,Publication,Phytopathogen,Plants,Plant species,Plant family,Life style,Microbial species,Types of microbes,Microbial richness,Method of application,Experimental condition,Experimental duration,Response variable,Unit,N_ctrl,mean_ctrl,SD_ctrl,N_trt,mean_trt,SD_trt,R,lnR,Var(lnR)
707,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Wilt incidence,%,3,80.35,3.378,3,16.26,2.702,0.202364655,-1.597683988,0.009793823
708,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Seed treatment,Green house,35DAI,Root dry weight,g,3,0.15,0.8485,3,0.19,1.55,1.266666667,0.236388778,32.84970811
709,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,35DAI,Root dry weight,g,3,0.15,0.8485,3,0.23,1.55,1.533333333,0.427444015,25.8045856
710,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Root dry weight,g,3,0.15,0.8485,3,0.36,1.55,2.4,0.875468737,16.84522881
711,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Seed treatment,Green house,35DAI,Root dry weight,g,3,0.15,0.8485,3,0.17,1.55,1.133333333,0.125163143,38.37645522
712,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,35DAI,Root dry weight,g,3,0.15,0.8485,3,0.24,1.55,1.6,0.470003629,24.56931574
713,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Root dry weight,g,3,0.15,0.8485,3,0.34,1.55,2.266666667,0.818310324,17.59358325
714,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Seed treatment,Green house,35DAI,Root length,centimeter,3,787.33,0.42,3,1096.69,0.9873,1.392922917,0.331404357,3.65E-07
715,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,35DAI,Root length,centimeter,3,787.33,0.42,3,1078.6,0.9873,1.369946528,0.314771709,3.74E-07
716,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Root length,centimeter,3,787.33,0.42,3,1122.1,0.9873,1.42519655,0.354309734,3.53E-07
717,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Seed treatment,Green house,35DAI,Root length,centimeter,3,787.33,0.42,3,1065.06,0.9873,1.352749165,0.30213894,3.81E-07
718,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,35DAI,Root length,centimeter,3,787.33,0.42,3,1085.58,0.9873,1.378811934,0.321222211,3.71E-07
719,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Root length,centimeter,3,787.33,0.42,3,1218.94,0.9873,1.548194531,0.437089433,3.14E-07
720,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Seed treatment,Green house,35DAI,Plant height,centimeter,3,29.67,2.15,3,36.5,2.525,1.230198854,0.207175826,0.003345535
721,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,35DAI,Plant height,centimeter,3,29.67,2.15,3,37.1,2.525,1.250421301,0.223480535,0.003294355
722,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Plant height,centimeter,3,29.67,2.15,3,45.7,2.525,1.540276373,0.431961864,0.002767914
723,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Seed treatment,Green house,35DAI,Plant height,centimeter,3,29.67,2.15,3,32.67,2.525,1.101112235,0.096320791,0.003741479
724,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,35DAI,Plant height,centimeter,3,29.67,2.15,3,36.1,2.525,1.216717223,0.196156431,0.003381082
725,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Plant height,centimeter,3,29.67,2.15,3,41.13,2.525,1.386248736,0.326601348,0.003006606
726,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,35DAI,Shoot fresh weight,g,3,6.16,1.45,3,7.73,1.177,1.25487013,0.227032085,0.026197522
727,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Shoot fresh weight,g,3,6.16,1.45,3,8.42,1.177,1.366883117,0.312533051,0.024982819
728,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Seed treatment,Green house,35DAI,Shoot fresh weight,g,3,6.16,1.45,3,8.95,1.177,1.452922078,0.373576755,0.024234241
729,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,35DAI,Shoot fresh weight,g,3,6.16,1.45,3,6.28,1.177,1.019480519,0.019293203,0.030178223
730,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Shoot fresh weight,g,3,6.16,1.45,3,7.48,1.177,1.214285714,0.194156014,0.026722739
731,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Shoot fresh weight,g,3,6.16,1.45,3,8.41,1.177,1.36525974,0.311344696,0.024998318
732,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,35DAI,Shoot dry weight,g,3,0.47,3.5151,3,0.65,3.9042,1.382978723,0.324239668,30.67068882
733,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Shoot dry weight,g,3,0.47,3.5151,3,0.69,3.9042,1.468085106,0.383958903,29.31680077
734,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Seed treatment,Green house,35DAI,Shoot dry weight,g,3,0.47,3.5151,3,0.81,3.9042,1.723404255,0.544301553,26.38896208
735,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,35DAI,Shoot dry weight,g,3,0.47,3.5151,3,0.54,3.9042,1.14893617,0.138836445,36.06912875
736,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Shoot dry weight,g,3,0.47,3.5151,3,0.61,3.9042,1.29787234,0.260726262,32.29956102
737,39,Tan et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Multiple treatment,Green house,35DAI,Shoot dry weight,g,3,0.47,3.5151,3,0.66,3.9042,1.404255319,0.33950714,30.30902957
738,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Shoot length,centimeter,4,3.5,0.56,4,6.1,0.46,1.742857143,0.555525803,0.007821661
739,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Shoot length,centimeter,4,2.5,0.56,4,5.7,0.68,2.28,0.824175443,0.016102018
740,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Shoot length,centimeter,4,2.1,0.56,4,5.5,0.56,2.619047619,0.962810748,0.020369513
741,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Root length,centimeter,4,6.1,0.56,4,7.8,0.34,1.278688525,0.245834963,0.002581977
742,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Root length,centimeter,4,5.5,0.56,4,6.8,0.68,1.236363636,0.21217452,0.005091736
743,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Root length,centimeter,4,5.2,0.56,4,6.2,0.56,1.192307692,0.175890666,0.00493895
744,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,15.86,2.15,4,4.309,3.762,0.271689786,-1.303094358,0.195151074
745,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,16.81,1.8816,4,4.456,2.688,0.265080309,-1.327722445,0.09410436
746,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,16.96,1.8816,4,5.276,3.762,0.311084906,-1.167689396,0.130183685
747,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,19.8,2.15,4,6.23,2.15,0.314646465,-1.156305605,0.032721972
748,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,21.83,1.8816,4,9.201,3.762,0.421484196,-0.863972997,0.043650705
749,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,21.71,2.15,4,12.3,2.956,0.566559189,-0.568173722,0.01689092
750,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,26.69,2.418,4,14.2,1.8816,0.53203447,-0.631046999,0.006441426
751,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,26.71,2.15,4,12.19,3.494,0.456383377,-0.784422084,0.022158787
752,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,31.69,0.0211,4,17.05,1.6128,0.538024613,-0.61985097,0.00223704
753,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,34.66,2.15,4,16.12,4.032,0.46508944,-0.765525547,0.016602479
754,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,39.38,2.956,4,17.07,2.688,0.433468766,-0.835935536,0.007607772
755,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,41.91,0.0176,4,17.83,2.116,0.425435457,-0.85464203,0.003521065
756,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,53.53,1.5872,4,22.58,4.762,0.42181954,-0.863177686,0.011338923
757,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,56.43,0.0106,4,23.89,3.702,0.423356371,-0.859540971,0.006003177
758,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,66.47,0.0212,4,27.32,3.174,0.411012487,-0.889131683,0.003374394
759,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,66.19,2.644,4,29.68,0.0141,0.448406104,-0.802055976,0.000398969
760,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,75.44,2.644,4,28.61,5.29,0.379241782,-0.969581331,0.008854124
761,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,80.19,3.174,4,30.19,5.29,0.376480858,-0.976888075,0.00806749
762,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,82.29,3.702,4,30.44,5.82,0.369911289,-0.994492061,0.009644921
763,40,Vanitha et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Pseudomonas fluorescens,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt incidence,%,4,84.92,3.702,4,32.28,0.0282,0.380122468,-0.967261793,0.000475299
764,41,Wei et al. 2011,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,50DAI,Wilt incidence,%,5,83.39,2.958,5,53.8,6.509,0.64516129,-0.438254931,0.003179131
765,41,Wei et al. 2011,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,50DAI,Wilt incidence,%,5,83.39,2.958,5,39.9,0.02339,0.478474637,-0.737152074,0.00025172
766,41,Wei et al. 2011,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,50DAI,Dry weight,g/plant,5,0.764,0.1448,5,1.279,0.1448,1.67408377,0.515266012,0.00974769
767,41,Wei et al. 2011,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,50DAI,Dry weight,g/plant,5,0.764,0.1448,5,2.405,0.4758,3.147905759,1.146737393,0.015012195
768,42,Wei et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Ralstonia pickettii,others,Single,Soil drench,Green house,21DAI,Wilt incidence,%,3,82.94,7.352,3,51.47,9.705,0.620569086,-0.477118341,0.014470335
769,42,Wei et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Ralstonia pickettii,others,Single,Soil drench,Green house,21DAI,Wilt incidence,%,3,82.94,7.352,3,16.47,0.01764,0.198577285,-1.616576911,0.00261954
770,42,Wei et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Ralstonia pickettii,others,Single,Stem injection method,Green house,28DAI,Wilt incidence,%,3,38.17,3.361,3,11.14,2.24,0.29185224,-1.231507632,0.016061816
771,42,Wei et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Ralstonia pickettii,others,Single,Soil drench,Green house,28DAI,Wilt incidence,%,3,38.17,3.361,3,18,3.361,0.471574535,-0.751678109,0.014206199
772,42,Wei et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Ralstonia pickettii,others,Single,Stem injection method,Field condition,28DAI,Wilt incidence,%,3,33.12,2.292,3,9.925,2.063,0.299667874,-1.205080503,0.015998127
773,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Acinetobacter spp.,others,Single,Soil drench,Green house,30DAI,Wilt incidence,%,3,80.6,2.82,3,40.1,1.29,0.49751861,-0.698122315,0.000753004
778,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter spp.,others,Single,Soil drench,Green house,30DAI,Fresh weight,g,3,23.1,1.28,3,28.4,1.88,1.229437229,0.206556528,0.002484158
779,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Acinetobacter spp.,others,Single,Root treatment,Green house,30DAI,Fresh weight,g,3,22.9,1.44,3,27.2,1.84,1.187772926,0.172080063,0.002843428
780,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter spp.,others,Single,Root treatment,Green house,30DAI,Fresh weight,g,3,22.9,1.44,3,26.5,0.87,1.15720524,0.146007822,0.001677326
781,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Acinetobacter spp.,others,Single,Soil drench,Field condition,30DAI,Wilt incidence,%,3,50,2.91,3,20.8,4.13,0.416,-0.877070019,0.014270799
782,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter spp.,others,Single,Soil drench,Field condition,30DAI,Wilt incidence,%,3,50,2.91,3,16.7,2.63,0.334,-1.096614286,0.009396258
783,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Acinetobacter spp.,others,Single,Root treatment,Field condition,30DAI,Yield,kg,3,93.1,2.98,3,131,5.72,1.407089151,0.341523139,0.000977035
784,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter spp.,others,Single,Root treatment,Field condition,30DAI,Yield,kg,3,93.1,2.98,3,120,6.73,1.288936627,0.253817558,0.001389963
785,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Acinetobacter spp.,others,Single,Soil drench,Field condition,30DAI,Wilt incidence,%,3,26.82,18.36,3,11.47,8.96,0.427665921,-0.849412947,0.359617133
786,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter spp.,others,Single,Soil drench,Field condition,30DAI,Wilt incidence,%,3,26.82,18.36,3,9.43,8.18,0.351603281,-1.045251781,0.407029066
787,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Acinetobacter spp.,others,Single,Root treatment,Field condition,30DAI,Yield,kg,3,98.99,24.37,3,131.09,17.99,1.324275179,0.280865275,0.026480315
788,43,Xue et al. 2009,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Enterobacter spp.,others,Single,Root treatment,Field condition,30DAI,Yield,kg,3,98.99,24.37,3,121.65,22.18,1.228912011,0.206129234,0.03128356
789,44,Xue et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Serratia spp.,others,Single,Soil drench,Green house,30DAI,Wilt severity,%,4,74.5,4.55,4,38.4,2.38,0.515436242,-0.875000463,0.001892857
790,44,Xue et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Serratia spp.,others,Single,Soil drench,Green house,30DAI,Wilt severity,%,4,92,5.38,4,27.3,1.6,0.29673913,-0.880634281,0.001713653
791,44,Xue et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Serratia spp.,others,Single,Soil drench,Green house,30DAI,Wilt severity,%,4,68.7,6.05,4,30.5,2.72,0.443959243,-0.887625906,0.003927102
792,44,Xue et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Serratia spp.,others,Single,Soil drench,Green house,30DAI,Wilt severity,%,4,90.6,4.37,4,63.2,3.04,0.697571744,-0.908565949,0.001160063
793,44,Xue et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Serratia spp.,others,Single,Soil drench,Green house,30DAI,Wilt severity,%,4,43.4,2.36,4,31.3,1.71,0.721198157,-1.026041596,0.001485418
794,44,Xue et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Serratia spp.,others,Single,Soil drench,Green house,30DAI,Wilt severity,%,4,32.1,2.55,4,25.8,1.75,0.803738318,-1.032143701,0.002727858
795,44,Xue et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Serratia spp.,others,Single,Soil drench,Green house,30DAI,Wilt severity,%,4,85.9,6.47,4,30.2,3.26,0.351571595,-1.039496303,0.004331421
796,44,Xue et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Serratia spp.,others,Single,Soil drench,Field condition,60DAI,Wilt severity,%,4,35.9,3.76,4,12.57,1,0.350139276,-1.045341905,0.004324604
797,44,Xue et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Serratia spp.,others,Single,Soil drench,Field condition,61DAI,Wilt severity,%,4,26.37,4.53,4,7.87,1.92,0.298445203,-1.048514452,0.022257278
798,44,Xue et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Serratia spp.,others,Single,Soil drench,Field condition,60DAI,Yield,kg,4,15.96,0.11,4,20.45,0.29,1.281328321,0.24789729,6.22E-05
799,44,Xue et al. 2013,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Serratia spp.,others,Single,Soil drench,Field condition,61DAI,Yield,kg,4,62.48,4.66,4,75.63,2.72,1.21046735,0.191006524,0.001714051
800,45,Yamamoto et al. 2014,Ralstonia solanacearum,Tomato,Solanum lycopersicon,Solanaceae,Annual,Bacillusamyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,35DAI,Wilt incidence,%,3,72.18,2.222,3,40.59,1.587,0.56234414,-0.575641268,0.000825447
801,46,Yang et al. 2012,Ralstonia solanacearum,Ginger,Zingiber officinale,Zingiberaceae,Perennial,Bacillus subtilis,Bacillus spp.,Single,Soil drench,Green house,14DAI,Wilt severity,%,3,70.28,0.28,3,21.67,1.67,0.308338076,-1.049424273,0.001984966
802,46,Yang et al. 2012,Ralstonia solanacearum,Ginger,Zingiber officinale,Zingiberaceae,Perennial,Myroides odoratimimus,others,Single,Soil drench,Green house,30DAI,Wilt severity,%,3,70.28,0.28,3,28.33,1.67,0.403101878,-1.069758585,0.001163584
803,46,Yang et al. 2012,Ralstonia solanacearum,Ginger,Zingiber officinale,Zingiberaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,30DAI,Wilt severity,%,3,70.28,0.28,3,32.5,2.5,0.46243597,-1.073177392,0.001977678
804,46,Yang et al. 2012,Ralstonia solanacearum,Ginger,Zingiber officinale,Zingiberaceae,Perennial,Stenotrophomonas maltophilia,others,Single,Soil drench,Green house,30DAI,Wilt severity,%,3,70.28,0.28,3,32.78,1.47,0.466420034,-1.0891298,0.000675632
805,46,Yang et al. 2012,Ralstonia solanacearum,Ginger,Zingiber officinale,Zingiberaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,30DAI,Wilt severity,%,3,70.28,0.28,3,35.83,3,0.509817871,-1.098612289,0.002342124
806,46,Yang et al. 2012,Ralstonia solanacearum,Ginger,Zingiber officinale,Zingiberaceae,Perennial,Enterobacter spp.,others,Single,Soil drench,Green house,30DAI,Wilt severity,%,3,70.28,0.28,3,37.5,1.44,0.533579966,-1.14435367,0.000496811
807,46,Yang et al. 2012,Ralstonia solanacearum,Ginger,Zingiber officinale,Zingiberaceae,Perennial,Bacillus amyloliquefaciens,Bacillus spp.,Single,Soil drench,Green house,30DAI,Wilt severity,%,3,70.28,0.28,3,37.78,2.22,0.53756403,-1.174119841,0.001156252
808,46,Yang et al. 2012,Ralstonia solanacearum,Ginger,Zingiber officinale,Zingiberaceae,Perennial,Pseudomonas spp.,Pseudomonas spp.,Single,Soil drench,Green house,30DAI,Wilt severity,%,3,70.28,0.28,3,40.56,0.56,0.577120091,-1.176558448,6.88E-05
