study_id,Comparison#,Author,Year publication,Journal,Title,Author Affiliation,Country,Continent,Developed,Development,Latitude,Publisher,Study type,In Seufert,In Badgley,In de Ponti,Crop species,Crop type,Duration of study,Research project,Study site,Y_coord,X_coord,year-org,year-conv,DataThief used,Perennial,Legume,Comparability of system,Drought,Time since conversion,Conv system type,Org system type,Conv yield comparability,BMP,Multi crop,Rotations,non food rotation,Org fertilizer type,Green manure org,Animal manure org,N input,N inputs include all inputs,Org N input kg/ha,Conv N input kg/ha,P input,Org P input kg/ha,Conv P input kg/ha,Irrigation,Tillage,GDD,Moisture,Soil carbon,Soil pH,Soil pH source,Yield unit,Data location,Conv treatment,Organic treatment,Variance across year,Lajeunesse method used,mean_ctrl,SD_ctrl,N_ctrl,mean_trt,SD_trt,N_trt,lnRR,var lnRR
27,342,Doltra et al.,2010,"European Journal of Agronomy 34, 83-95",Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,"Department of Agroecology and Environment, Aarhus University",Denmark,Europe,yes,very high,temperate,journal,experimental,yes,no,yes,barley,cereals,short,Jyndevad experimental site,"Jyndevad, Denmark",54.9,9.13,2005,2005,yes,annual,non-legume,not truly comparable,no,NA,commercial,org stand,comparable,no,both multi-crop,similar,no,mix,yes,yes,more conv,no,71,108.5,more conv,14.25,31,yes,NA,high,high,medium,strong acidic,dataset,Mg/ha,Fig 3. but full data from author,CF+C+F,OG+C+M,no,yes,4.89,0.21,4,3.15,0.45,4,-0.439789851,0.005563104
27,343,Doltra et al.,2010,"European Journal of Agronomy 34, 83-95",Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,"Department of Agroecology and Environment, Aarhus University",Denmark,Europe,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,short,Jyndevad experimental site,"Jyndevad, Denmark",54.9,9.13,2008,2008,yes,annual,non-legume,not truly comparable,no,NA,commercial,org stand,comparable,no,both multi-crop,similar,no,plant,yes,no,more conv,no,1,108.5,more conv,2,31,yes,NA,high,high,medium,strong acidic,dataset,Mg/ha,Fig. 2 but full data from author,CF+C+F,OF+C-M,no,yes,6.6,0.88,4,0.91,0.11,4,-1.981380329,0.008097385
27,344,Doltra et al.,2010,"European Journal of Agronomy 34, 83-95",Cereal yield and quality as affected by nitorgen availability in organic and conventional arable crop rotations: A combined modeling and experimental approach,"Department of Agroecology and Environment, Aarhus University",Denmark,Europe,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,short,Jyndevad experimental site,"Jyndevad, Denmark",54.9,9.13,2007,2007,yes,annual,non-legume,not truly comparable,no,NA,commercial,org stand,comparable,no,both multi-crop,similar,no,plant,yes,no,more conv,no,1,108.5,more conv,2,31,yes,NA,high,high,medium,strong acidic,dataset,Mg/ha,Fig. 2 but full data from author,CF+C+F,OF+C-M,no,yes,4.54,0.35,4,0.84,0.1,4,-1.687280399,0.005028898
33,360,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,cotton,fiber,short,survey of farms,Madhya Pradesh,NA,NA,2003,2003,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,85.3,170,more conv,25.2,86.9,yes,standard,NA,NA,NA,NA,NA,kg/ha,Text,conventional recommended,org stand,no,no,1399.7,66.7,112,1459.3,82.7,58,0.041698941,7.56E-05
33,361,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,cotton,fiber,short,survey of farms,Madhya Pradesh,NA,NA,2004,2004,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,82.8,136.2,more conv,25.4,62.6,yes,standard,NA,NA,NA,NA,NA,kg/ha,Text,conventional recommended,org stand,no,no,1166.2,70.4,108,1236.9,104.6,62,0.05885765,0.000149088
33,362,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,chili,spice crops,short,survey of farms,Madhya Pradesh,NA,NA,2003,2003,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,85.3,170,more conv,25.2,86.9,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,no,1273.25,1811,30,319.2402,323.113,12,-1.383384168,0.152802934
33,363,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,chili,spice crops,short,survey of farms,Madhya Pradesh,NA,NA,2004,2004,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,82.8,136.2,more conv,25.4,62.6,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,no,559.4911,712,16,171.4848,281.65,11,-1.182532988,0.346448151
33,364,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,wheat,cereals,short,survey of farms,Madhya Pradesh,NA,NA,2003,2003,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,85.3,170,more conv,25.2,86.9,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,no,10006,452,55,941,359,30,-2.363997052,0.00488874
33,365,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,wheat,cereals,short,survey of farms,Madhya Pradesh,NA,NA,2004,2004,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,82.8,136.2,more conv,25.4,62.6,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,no,1000,385,48,959,440,36,-0.041864204,0.008935459
33,366,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,soybean,oil crops,short,survey of farms,Madhya Pradesh,NA,NA,2003,2003,no,annual,legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,85.3,170,more conv,25.2,86.9,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,no,581,218,29,564,246,17,-0.029696505,0.016045554
33,367,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,soybean,oil crops,short,survey of farms,Madhya Pradesh,NA,NA,2004,2004,no,annual,legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,82.8,136.2,more conv,25.4,62.6,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,no,352,163,31,318,189,25,-0.101579793,0.021046749
33,368,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,sorghum,cereals,short,survey of farms,Madhya Pradesh,NA,NA,2004,2004,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,82.8,136.2,more conv,25.4,62.6,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,no,309,353,14,414,189,13,0.292524697,0.109250695
33,369,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,maize,cereals,short,survey of farms,Madhya Pradesh,NA,NA,2003,2003,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,85.3,170,more conv,25.2,86.9,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,no,985,633,39,869,466,24,-0.125298516,0.022571147
33,370,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,maize,cereals,short,survey of farms,Madhya Pradesh,NA,NA,2004,2004,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,82.8,136.2,more conv,25.4,62.6,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,no,520,409,33,556,334,25,0.066939483,0.033181303
33,371,Eyhorn et al. ,2007,INTERNATIONAL JOURNAL OF AGRICULTURAL SUSTAINABILITY,Viability of cotton-based organic farming systems in India,"Research Institute of Organic Agriculture (FiBL), Ackerstrasse, CH-5070 Frick, Switzerland;",India,Asia,no,medium,subtropical,journal,on-farm trial,yes,no,yes,sorghum,cereals,short,survey of farms,Madhya Pradesh,NA,NA,2003,2003,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,both,animal,yes,yes,more conv,yes,85.3,170,more conv,25.2,86.9,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,no,628,426,23,623,553,9,-0.007993648,0.107551607
34,372,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,1994,1994,no,annual,legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,3012.5,256,6,3192,235,6,0.057877381,0.002106934
34,373,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,1995,1995,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,3177,98,6,2193,113,6,-0.370666886,0.000601102
34,374,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,1996,1996,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,3201,1114,6,2527,602,6,-0.236430433,0.02964458
34,375,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,1994,1994,no,annual,legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,3091,398,6,3192,235,6,0.032153016,0.003666585
34,376,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,1995,1995,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,3302,192,6,2193,113,6,-0.409257876,0.001006019
34,377,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,1998,1998,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,3014,358,6,1114,148,6,-0.995310959,0.005293133
34,378,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,1998,1998,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,2209,155,6,1114,148,6,-0.684582783,0.003762303
34,379,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,1999,1999,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,4013,482,6,4177,396,6,0.040054194,0.003902382
34,380,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,1999,1999,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,4414,321,6,4177,396,6,-0.055188022,0.002379437
34,381,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,1993,1993,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,7078.6,959,6,3253,611,6,-0.777498501,0.008938889
34,382,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,1993,1993,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,5049,670,6,3253,611,6,-0.439612556,0.008814668
34,383,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2001,2001,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,4203,336,6,2715,230,6,-0.437006603,0.002261237
34,384,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2001,2001,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,3676,183,6,2715,230,6,-0.303033251,0.00160914
34,385,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2002,2002,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,5398,1430,6,5453,1519,6,0.010137401,0.024629299
34,386,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2002,2002,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,6472,896,6,5453,1519,6,-0.171319264,0.016127211
34,387,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,2003,2003,no,annual,legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,1621,192,6,1009,193,6,-0.474083501,0.008436129
34,388,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,2003,2003,no,annual,legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,1198,236,6,1009,193,6,-0.171693758,0.012565748
34,389,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2004,2004,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,4075,127,6,2299,269,6,-0.572396501,0.002443671
34,390,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2004,2004,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,3847,166,6,2299,269,6,-0.514819378,0.002592116
34,391,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2005,2005,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,6460,1129,6,4413,661,6,-0.381074588,0.008829875
34,392,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2005,2005,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,6737,433,6,4413,661,6,-0.423059992,0.004427724
34,393,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,2006,2006,no,annual,legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,2867,242,6,2971,222,6,0.03563241,0.002118045
34,394,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,soybean,oil crops,long,experimental farm,Long term ecological research site,42.4,-85.4,2006,2006,no,annual,legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,3205,143,6,2971,222,6,-0.075813494,0.001262362
34,395,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2007,2007,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,3109,344,6,1944,200,6,-0.469553425,0.003804513
34,396,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,wheat,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2007,2007,no,annual,non-legume,comparable,no,established,low input,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,41,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,low-input,org stand,no,yes,2540,82,6,1944,200,6,-0.267416375,0.001937775
34,397,Gelfand et al. ,2010,Environmental Science and Technology,"Energy Efficiency of Conventional, Organic, and Alternative Cropping Systems for Food and Fuel at a Site in US. Midwest",W. K. Kellogg Biological Station.,United States,North America,yes,very high,temperate,journal,experimental,yes,no,yes,maize,cereals,long,experimental farm,Long term ecological research site,42.4,-85.4,2008,2008,no,annual,non-legume,comparable,no,established,commercial,org stand,comparable,NA,both multi-crop,similar,no,plant,yes,no,more conv,conv only,NA,123,NA,NA,NA,yes,standard,NA,NA,NA,NA,NA,kg/ha,Author,conventional recommended,org stand,no,yes,5277,1235,6,3717,715,6,-0.350440863,0.015295715
